"X","tax_id","taxon","rank","taxonReads","ncbi_rank","ncbi_name","path","species","genus","family","order","class","phylum","kingdom","clade","superkingdom","sample","fasteris","sampleR","years","ka","Lake"
2551,176057,"Nestor notabilis","species",1,"species","Nestor notabilis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Psittaciformes; Psittacidae; Nestor; Nestor notabilis","Nestor notabilis","Nestor","Psittacidae","Psittaciformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2552,181119,"Pseudopodoces humilis","species",6,"species","Pseudopodoces humilis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Paridae; Pseudopodoces; Pseudopodoces humilis","Pseudopodoces humilis","Pseudopodoces","Paridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2553,187382,"Chlamydotis macqueenii","species",1,"species","Chlamydotis macqueenii","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Gruiformes; Otididae; Chlamydotis; Chlamydotis macqueenii","Chlamydotis macqueenii","Chlamydotis","Otididae","Gruiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2554,187451,"Vidua macroura","species",2,"species","Vidua macroura","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Estrildidae; Viduinae; Vidua; Vidua macroura","Vidua macroura","Vidua","Estrildidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2555,188344,"Leptosomus discolor","species",2,"species","Leptosomus discolor","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Coraciiformes; Leptosomidae; Leptosomus; Leptosomus discolor","Leptosomus discolor","Leptosomus","Leptosomidae","Coraciiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2556,198806,"Calidris pugnax","species",2,"species","Calidris pugnax","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Charadriiformes; Scolopacidae; Calidris; Calidris pugnax","Calidris pugnax","Calidris","Scolopacidae","Charadriiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2557,2068722,"Anserinae","subfamily",8,"subfamily","Anserinae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Anserinae",NA,NA,"Anatidae","Anseriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2558,219594,"Aythya fuligula","species",4,"species","Aythya fuligula","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Aythyinae; Aythya; Aythya fuligula","Aythya fuligula","Aythya","Anatidae","Anseriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2559,221976,"Pyrgilauda ruficollis","species",4,"species","Pyrgilauda ruficollis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Passeridae; Pyrgilauda; Pyrgilauda ruficollis","Pyrgilauda ruficollis","Pyrgilauda","Passeridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2560,240206,"Pterocles gutturalis","species",1,"species","Pterocles gutturalis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Ciconiiformes; Pteroclidae; Pterocles; Pterocles gutturalis","Pterocles gutturalis","Pterocles","Pteroclidae","Ciconiiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2561,279965,"Antrostomus carolinensis","species",2,"species","Antrostomus carolinensis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Caprimulgimorphae; Caprimulgiformes; Caprimulgidae; Antrostomus; Antrostomus carolinensis","Antrostomus carolinensis","Antrostomus","Caprimulgidae","Caprimulgiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2562,2939378,"Oenanthe melanoleuca","species",6,"species","Oenanthe melanoleuca","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Muscicapidae; Oenanthe; Oenanthe melanoleuca","Oenanthe melanoleuca","Oenanthe","Muscicapidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2563,296741,"Chiroxiphia lanceolata","species",1,"species","Chiroxiphia lanceolata","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Chiroxiphia; Chiroxiphia lanceolata","Chiroxiphia lanceolata","Chiroxiphia","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2564,299123,"Lonchura striata domestica","subspecies",6,"subspecies","Lonchura striata domestica","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Estrildidae; Estrildinae; Lonchura; Lonchura striata; Lonchura striata domestica","Lonchura striata","Lonchura","Estrildidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2565,30409,"Lagopus","genus",2,"genus","Lagopus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Tetraoninae; Lagopus",NA,"Lagopus","Phasianidae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2566,30420,"Corvus","genus",2,"genus","Corvus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Corvoidea; Corvidae; Corvus",NA,"Corvus","Corvidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2567,30455,"Fulmarus glacialis","species",2,"species","Fulmarus glacialis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Procellariiformes; Procellariidae; Fulmarus; Fulmarus glacialis","Fulmarus glacialis","Fulmarus","Procellariidae","Procellariiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2568,30464,"Nothoprocta perdicaria","species",4,"species","Nothoprocta perdicaria","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Palaeognathae; Tinamiformes; Tinamidae; Nothoprocta; Nothoprocta perdicaria","Nothoprocta perdicaria","Nothoprocta","Tinamidae","Tinamiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2569,308060,"Apteryx rowi","species",2,"species","Apteryx rowi","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Palaeognathae; Apterygiformes; Apterygidae; Apteryx; Apteryx rowi","Apteryx rowi","Apteryx","Apterygidae","Apterygiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2570,321398,"Lepidothrix coronata","species",1,"species","Lepidothrix coronata","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Lepidothrix; Lepidothrix coronata","Lepidothrix coronata","Lepidothrix","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2571,328815,"Manacus vitellinus","species",1,"species","Manacus vitellinus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Manacus; Manacus vitellinus","Manacus vitellinus","Manacus","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2572,33616,"Gymnogyps californianus","species",1,"species","Gymnogyps californianus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Accipitriformes; Cathartidae; Gymnogyps; Gymnogyps californianus","Gymnogyps californianus","Gymnogyps","Cathartidae","Accipitriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2573,345155,"Falco biarmicus","species",1,"species","Falco biarmicus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Falconiformes; Falconidae; Falco; Falco biarmicus","Falco biarmicus","Falco","Falconidae","Falconiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2574,345164,"Falco cherrug","species",1,"species","Falco cherrug","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Falconiformes; Falconidae; Falco; Falco cherrug","Falco cherrug","Falco","Falconidae","Falconiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2575,356909,"Onychostruthus taczanowskii","species",1,"species","Onychostruthus taczanowskii","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Passeridae; Onychostruthus; Onychostruthus taczanowskii","Onychostruthus taczanowskii","Onychostruthus","Passeridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2576,39638,"Agelaius phoeniceus","species",1,"species","Agelaius phoeniceus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Icteridae; Agelaius; Agelaius phoeniceus","Agelaius phoeniceus","Agelaius","Icteridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2577,40204,"Melozone crissalis","species",5,"species","Melozone crissalis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Melozone; Melozone crissalis","Melozone crissalis","Melozone","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2578,415023,"Manacus candei","species",1,"species","Manacus candei","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Manacus; Manacus candei","Manacus candei","Manacus","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2579,415028,"Corapipo altera","species",1,"species","Corapipo altera","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Corapipo; Corapipo altera","Corapipo altera","Corapipo","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2580,43150,"Hirundo rustica","species",1,"species","Hirundo rustica","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Sylvioidea; Hirundinidae; Hirundo; Hirundo rustica","Hirundo rustica","Hirundo","Hirundinidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2581,44394,"Zonotrichia albicollis","species",1,"species","Zonotrichia albicollis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Zonotrichia; Zonotrichia albicollis","Zonotrichia albicollis","Zonotrichia","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2582,44398,"Melospiza georgiana","species",1,"species","Melospiza georgiana","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Melospiza; Melospiza georgiana","Melospiza georgiana","Melospiza","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2583,466585,"Tetraoninae","subfamily",5,"subfamily","Tetraoninae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Tetraoninae",NA,NA,"Phasianidae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2584,478635,"Myiozetetes cayanensis","species",1,"species","Myiozetetes cayanensis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Tyrannidae; Myiozetetes; Myiozetetes cayanensis","Myiozetetes cayanensis","Myiozetetes","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2585,50402,"Charadrius vociferus","species",1,"species","Charadrius vociferus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Charadriiformes; Charadriidae; Charadrius; Charadrius vociferus","Charadrius vociferus","Charadrius","Charadriidae","Charadriiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2586,52644,"Haliaeetus leucocephalus","species",2,"species","Haliaeetus leucocephalus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Accipitriformes; Accipitridae; Accipitrinae; Haliaeetus; Haliaeetus leucocephalus","Haliaeetus leucocephalus","Haliaeetus","Accipitridae","Accipitriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2587,54374,"Mesitornis unicolor","species",1,"species","Mesitornis unicolor","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Gruiformes; Mesitornithidae; Mesitornis; Mesitornis unicolor","Mesitornis unicolor","Mesitornis","Mesitornithidae","Gruiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2588,54380,"Cariama cristata","species",1,"species","Cariama cristata","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Cariamiformes; Cariamidae; Cariama; Cariama cristata","Cariama cristata","Cariama","Cariamidae","Cariamiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
2589,55661,"Cuculus canorus","species",3,"species","Cuculus canorus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Cuculiformes; Cuculidae; Cuculus; Cuculus canorus","Cuculus canorus","Cuculus","Cuculidae","Cuculiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-4_S1","IE111L-4","IE111L-4_0.9ka",875,0.9,"lele"
