"X","tax_id","taxon","rank","taxonReads","ncbi_rank","ncbi_name","path","species","genus","family","order","class","phylum","kingdom","clade","superkingdom","sample","lib_id","lib_id_order","years","ka","Lake"
21,8782,"Aves","class",3,"class","Aves","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves",NA,NA,NA,NA,"Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
22,8825,"Neognathae","infraclass",5,"infraclass","Neognathae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae",NA,NA,NA,NA,"Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
23,8830,"Anatidae","family",4,"family","Anatidae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae",NA,NA,"Anatidae","Anseriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
24,8839,"Anas platyrhynchos","species",2,"species","Anas platyrhynchos","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Anatinae; Anas; Anas platyrhynchos","Anas platyrhynchos","Anas","Anatidae","Anseriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
25,8897,"Chaetura pelagica","species",1,"species","Chaetura pelagica","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Caprimulgimorphae; Apodiformes; Apodidae; Apodinae; Chaetura; Chaetura pelagica","Chaetura pelagica","Chaetura","Apodidae","Apodiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
26,8952,"Falco","genus",1,"genus","Falco","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Falconiformes; Falconidae; Falco",NA,"Falco","Falconidae","Falconiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
27,8976,"Galliformes","order",13,"order","Galliformes","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes",NA,NA,NA,"Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
28,8996,"Numida meleagris","species",1,"species","Numida meleagris","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Numididae; Numida; Numida meleagris","Numida meleagris","Numida","Numididae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
29,9005,"Phasianidae","family",20,"family","Phasianidae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae",NA,NA,"Phasianidae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
30,9031,"Gallus gallus","species",37,"species","Gallus gallus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus; Gallus gallus","Gallus gallus","Gallus","Phasianidae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","210810_A00902_B_L001_APMG-37-6","APMG-37-6","01_APMG-37-6_23ka",22974,23,"lama"
